,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,name,Ticker
0,2019-03-01,84.62101214547988,47.70125668993271,178.2503845114699,84.62101214547988,84.62101214547988,26.05094142243422,26.05094142243422,26.05094142243422,8.214871478455802,8.214871478455802,8.214871478455802,-0.1670234150994115,-0.1670234150994115,-0.1670234150994115,18.003093359077827,18.003093359077827,18.003093359077827,0.0,0.0,0.0,110.6719535679141,DASH,DASH
1,2019-03-02,84.8537799992622,50.19712243931006,172.62319579603988,84.8537799992622,84.8537799992622,24.655415544707253,24.655415544707253,24.655415544707253,8.214871478455802,8.214871478455802,8.214871478455802,0.27511093532967107,0.27511093532967107,0.27511093532967107,16.16543313092178,16.16543313092178,16.16543313092178,0.0,0.0,0.0,109.50919554396945,DASH,DASH
2,2019-03-03,85.08654785304452,42.15367371686896,167.58829538468987,85.08654785304452,85.08654785304452,22.542601253701008,22.542601253701008,22.542601253701008,8.214871478455802,8.214871478455802,8.214871478455802,0.1534247467206697,0.1534247467206697,0.1534247467206697,14.174305028524536,14.174305028524536,14.174305028524536,0.0,0.0,0.0,107.62914910674553,DASH,DASH
3,2019-03-04,85.31931570682683,39.777816422819235,172.40769524269695,85.31931570682683,85.31931570682683,20.357849843926054,20.357849843926054,20.357849843926054,8.214871478455802,8.214871478455802,8.214871478455802,0.0697442440509058,0.0697442440509058,0.0697442440509058,12.073234121419341,12.073234121419341,12.073234121419341,0.0,0.0,0.0,105.67716555075287,DASH,DASH
4,2019-03-05,85.55208356060915,36.18218074378229,167.62994889564158,85.55208356060915,85.55208356060915,17.866032680299973,17.866032680299973,17.866032680299973,8.214871478455802,8.214871478455802,8.214871478455802,-0.2564075095919485,-0.2564075095919485,-0.2564075095919485,9.90756871143612,9.90756871143612,9.90756871143612,0.0,0.0,0.0,103.41811624090911,DASH,DASH
5,2019-03-06,85.78485141439147,36.47169458460961,162.99349643060017,85.78485141439147,85.78485141439147,15.92309842467383,15.92309842467383,15.92309842467383,8.214871478455802,8.214871478455802,8.214871478455802,-0.01526564254740184,-0.01526564254740184,-0.01526564254740184,7.72349258876543,7.72349258876543,7.72349258876543,0.0,0.0,0.0,101.7079498390653,DASH,DASH
6,2019-03-07,86.01761926817379,35.728784825054525,163.88769099411837,86.01761926817379,86.01761926817379,13.722312064066163,13.722312064066163,13.722312064066163,8.214871478455802,8.214871478455802,8.214871478455802,-0.05958335886287363,-0.05958335886287363,-0.05958335886287363,5.567023944473235,5.567023944473235,5.567023944473235,0.0,0.0,0.0,99.73993133223995,DASH,DASH
7,2019-03-08,86.25038712195611,30.07573369546011,166.26128626080526,86.25038712195611,86.25038712195611,11.530873157259037,11.530873157259037,11.530873157259037,8.214871478455802,8.214871478455802,8.214871478455802,-0.16702341510015056,-0.16702341510015056,-0.16702341510015056,3.4830250939033864,3.4830250939033864,3.4830250939033864,0.0,0.0,0.0,97.78126027921515,DASH,DASH
8,2019-03-09,86.48315497573843,34.00453943149297,156.9447941277603,86.48315497573843,86.48315497573843,10.004229269120234,10.004229269120234,10.004229269120234,8.214871478455802,8.214871478455802,8.214871478455802,0.2751109353295738,0.2751109353295738,0.2751109353295738,1.5142468553348596,1.5142468553348596,1.5142468553348596,0.0,0.0,0.0,96.48738424485866,DASH,DASH
9,2019-03-10,86.71592282952074,34.24136986449247,153.4889567828791,86.71592282952074,86.71592282952074,8.068726737176746,8.068726737176746,8.068726737176746,8.214871478455802,8.214871478455802,8.214871478455802,0.15342474672081388,0.15342474672081388,0.15342474672081388,-0.29956948799986843,-0.29956948799986843,-0.29956948799986843,0.0,0.0,0.0,94.78464956669748,DASH,DASH
10,2019-03-11,86.94869068330306,26.53855881444493,155.55734080068703,86.94869068330306,86.94869068330306,6.362104508276231,6.362104508276231,6.362104508276231,8.214871478455802,8.214871478455802,8.214871478455802,0.06974424405125398,0.06974424405125398,0.06974424405125398,-1.9225112142308245,-1.9225112142308245,-1.9225112142308245,0.0,0.0,0.0,93.31079519157929,DASH,DASH
11,2019-03-12,87.18145853708538,28.73862221552165,154.87757459080495,87.18145853708538,87.18145853708538,4.6352491751486715,4.6352491751486715,4.6352491751486715,8.214871478455802,8.214871478455802,8.214871478455802,-0.2564075095923863,-0.2564075095923863,-0.2564075095923863,-3.323214793714743,-3.323214793714743,-3.323214793714743,0.0,0.0,0.0,91.81670771223405,DASH,DASH
12,2019-03-13,87.4142263908677,22.09274425732285,155.55170243509897,87.4142263908677,87.4142263908677,3.72413455818467,3.72413455818467,3.72413455818467,8.214871478455802,8.214871478455802,8.214871478455802,-0.015265642547515284,-0.015265642547515284,-0.015265642547515284,-4.475471277723617,-4.475471277723617,-4.475471277723617,0.0,0.0,0.0,91.13836094905237,DASH,DASH
13,2019-03-14,87.64699424465002,28.710850148874222,155.2671360867037,87.64699424465002,87.64699424465002,2.796585557881634,2.796585557881634,2.796585557881634,8.214871478455802,8.214871478455802,8.214871478455802,-0.05958335886360091,-0.05958335886360091,-0.05958335886360091,-5.358702561710567,-5.358702561710567,-5.358702561710567,0.0,0.0,0.0,90.44357980253164,DASH,DASH
14,2019-03-15,87.87976209843234,23.29876182659284,152.42559002928564,87.87976209843234,87.87976209843234,2.089550110145107,2.089550110145107,2.089550110145107,8.214871478455802,8.214871478455802,8.214871478455802,-0.1670234151000983,-0.1670234151000983,-0.1670234151000983,-5.958297953210595,-5.958297953210595,-5.958297953210595,0.0,0.0,0.0,89.96931220857745,DASH,DASH
15,2019-03-16,88.11252995221464,25.586065097986683,150.87498131137247,88.11252995221464,88.11252995221464,2.2241783627988836,2.2241783627988836,2.2241783627988836,8.214871478455802,8.214871478455802,8.214871478455802,0.27511093532928266,0.27511093532928266,0.27511093532928266,-6.265804050986201,-6.265804050986201,-6.265804050986201,0.0,0.0,0.0,90.33670831501352,DASH,DASH
16,2019-03-17,88.34529780599696,23.862409806115245,150.16997094013735,88.34529780599696,88.34529780599696,2.089331536259131,2.089331536259131,2.089331536259131,8.214871478455802,8.214871478455802,8.214871478455802,0.15342474672073525,0.15342474672073525,0.15342474672073525,-6.278964688917405,-6.278964688917405,-6.278964688917405,0.0,0.0,0.0,90.4346293422561,DASH,DASH
17,2019-03-18,88.57806565977928,23.792790625105287,154.49810073919258,88.57806565977928,88.57806565977928,2.2830042050759305,2.2830042050759305,2.2830042050759305,8.214871478455802,8.214871478455802,8.214871478455802,0.06974424405126108,0.06974424405126108,0.06974424405126108,-6.001611517431132,-6.001611517431132,-6.001611517431132,0.0,0.0,0.0,90.86106986485521,DASH,DASH
18,2019-03-19,88.8108335135616,27.4788542392717,153.06826095917916,88.8108335135616,88.8108335135616,2.5150543814340938,2.5150543814340938,2.5150543814340938,8.214871478455802,8.214871478455802,8.214871478455802,-0.256407509591571,-0.256407509591571,-0.256407509591571,-5.443409587430137,-5.443409587430137,-5.443409587430137,0.0,0.0,0.0,91.3258878949957,DASH,DASH
19,2019-03-20,89.04360136734392,31.719684974424194,157.18193973337307,89.04360136734392,89.04360136734392,3.580139868204424,3.580139868204424,3.580139868204424,8.214871478455802,8.214871478455802,8.214871478455802,-0.015265642546819724,-0.015265642546819724,-0.015265642546819724,-4.619465967704557,-4.619465967704557,-4.619465967704557,0.0,0.0,0.0,92.62374123554835,DASH,DASH
20,2019-03-21,89.27636922112625,28.836752250414108,155.54062529825927,89.27636922112625,89.27636922112625,4.605475248295779,4.605475248295779,4.605475248295779,8.214871478455802,8.214871478455802,8.214871478455802,-0.059583358862430894,-0.059583358862430894,-0.059583358862430894,-3.5498128712975925,-3.5498128712975925,-3.5498128712975925,0.0,0.0,0.0,93.88184446942202,DASH,DASH
