,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,name,Ticker
0,2019-03-01,0.09005122796889468,0.027806251776679308,0.204462918557618,0.09005122796889468,0.09005122796889468,0.028928796516047087,0.028928796516047087,0.028928796516047087,0.021010061429944393,0.021010061429944393,0.021010061429944393,-0.0009858917368712635,-0.0009858917368712635,-0.0009858917368712635,0.008904626822973959,0.008904626822973959,0.008904626822973959,0.0,0.0,0.0,0.11898002448494177,STELLAR,XLM
1,2019-03-02,0.08990118496061004,0.026928391310053302,0.20447209371923894,0.08990118496061004,0.08990118496061004,0.026490690627634865,0.026490690627634865,0.026490690627634865,0.021010061429944393,0.021010061429944393,0.021010061429944393,0.000500335002968926,0.000500335002968926,0.000500335002968926,0.00498029419472155,0.00498029419472155,0.00498029419472155,0.0,0.0,0.0,0.1163918755882449,STELLAR,XLM
2,2019-03-03,0.08975114195232542,0.03188808515347805,0.20000622689420366,0.08975114195232542,0.08975114195232542,0.022042075957605815,0.022042075957605815,0.022042075957605815,0.021010061429944393,0.021010061429944393,0.021010061429944393,4.172658771424579e-05,4.172658771424579e-05,4.172658771424579e-05,0.000990287939947178,0.000990287939947178,0.000990287939947178,0.0,0.0,0.0,0.11179321790993124,STELLAR,XLM
3,2019-03-04,0.08960109894404078,0.021208041194475124,0.18976757405786251,0.08960109894404078,0.08960109894404078,0.018292447993641117,0.018292447993641117,0.018292447993641117,0.021010061429944393,0.021010061429944393,0.021010061429944393,0.00027790793154798516,0.00027790793154798516,0.00027790793154798516,-0.00299552136785126,-0.00299552136785126,-0.00299552136785126,0.0,0.0,0.0,0.1078935469376819,STELLAR,XLM
4,2019-03-05,0.08945105593575615,0.015091585447738228,0.19178247037266594,0.08945105593575615,0.08945105593575615,0.01443468915750869,0.01443468915750869,0.01443468915750869,0.021010061429944393,0.021010061429944393,0.021010061429944393,0.00033225868148856257,0.00033225868148856257,0.00033225868148856257,-0.006907630953924264,-0.006907630953924264,-0.006907630953924264,0.0,0.0,0.0,0.10388574509326484,STELLAR,XLM
5,2019-03-06,0.08930101292747152,0.006847916992305141,0.1819999011978549,0.08930101292747152,0.08930101292747152,0.010601990130473317,0.010601990130473317,0.010601990130473317,0.021010061429944393,0.021010061429944393,0.021010061429944393,0.0002702537823451504,0.0002702537823451504,0.0002702537823451504,-0.010678325081816225,-0.010678325081816225,-0.010678325081816225,0.0,0.0,0.0,0.09990300305794483,STELLAR,XLM
6,2019-03-07,0.08915096991918689,0.011406540018613139,0.18112923118416752,0.08915096991918689,0.08915096991918689,0.006330424934736534,0.006330424934736534,0.006330424934736534,0.021010061429944393,0.021010061429944393,0.021010061429944393,-0.00043659024919457133,-0.00043659024919457133,-0.00043659024919457133,-0.014243046246013288,-0.014243046246013288,-0.014243046246013288,0.0,0.0,0.0,0.09548139485392343,STELLAR,XLM
7,2019-03-08,0.08900092691090225,0.0034532941535288563,0.1821976182896411,0.08900092691090225,0.08900092691090225,0.0024824822503334582,0.0024824822503334582,0.0024824822503334582,0.021010061429944393,0.021010061429944393,0.021010061429944393,-0.0009858917368721317,-0.0009858917368721317,-0.0009858917368721317,-0.0175416874427388,-0.0175416874427388,-0.0175416874427388,0.0,0.0,0.0,0.09148340916123571,STELLAR,XLM
8,2019-03-09,0.08885088390261763,0.0037091531930347386,0.1748382488826159,0.08885088390261763,0.08885088390261763,0.0009906197767638348,0.0009906197767638348,0.0009906197767638348,0.021010061429944393,0.021010061429944393,0.021010061429944393,0.000500335002969373,0.000500335002969373,0.000500335002969373,-0.02051977665614993,-0.02051977665614993,-0.02051977665614993,0.0,0.0,0.0,0.08984150367938146,STELLAR,XLM
9,2019-03-10,0.08870084089433299,-0.004796423532781326,0.17136373598432075,0.08870084089433299,0.08870084089433299,-0.0020777393698116317,-0.0020777393698116317,-0.0020777393698116317,0.021010061429944393,0.021010061429944393,0.021010061429944393,4.172658771578213e-05,4.172658771578213e-05,4.172658771578213e-05,-0.02312952738747181,-0.02312952738747181,-0.02312952738747181,0.0,0.0,0.0,0.08662310152452135,STELLAR,XLM
