,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,name,Ticker
0,2019-03-01,47.670110518668494,8.831556528215161,109.79552863767644,47.670110518668494,47.670110518668494,9.576982151192368,9.576982151192368,9.576982151192368,2.5086471943841295,2.5086471943841295,2.5086471943841295,-0.09526258925442731,-0.09526258925442731,-0.09526258925442731,7.163597546062665,7.163597546062665,7.163597546062665,0.0,0.0,0.0,57.24709266986086,LITECOIN,LTC
1,2019-03-02,48.130775923879526,9.118850887507111,110.37878245619099,48.130775923879526,48.130775923879526,8.895389503164122,8.895389503164122,8.895389503164122,2.5086471943841295,2.5086471943841295,2.5086471943841295,0.32149916506389487,0.32149916506389487,0.32149916506389487,6.065243143716096,6.065243143716096,6.065243143716096,0.0,0.0,0.0,57.02616542704365,LITECOIN,LTC
2,2019-03-03,48.591441329090564,5.170371366362865,108.88106203298939,48.591441329090564,48.591441329090564,7.64020291529672,7.64020291529672,7.64020291529672,2.5086471943841295,2.5086471943841295,2.5086471943841295,0.17290581745912906,0.17290581745912906,0.17290581745912906,4.958649903453461,4.958649903453461,4.958649903453461,0.0,0.0,0.0,56.23164424438728,LITECOIN,LTC
3,2019-03-04,49.052106734301596,7.248158726866245,105.56799244431721,49.052106734301596,49.052106734301596,6.231776982016551,6.231776982016551,6.231776982016551,2.5086471943841295,2.5086471943841295,2.5086471943841295,-0.14032705553632885,-0.14032705553632885,-0.14032705553632885,3.86345684316875,3.86345684316875,3.86345684316875,0.0,0.0,0.0,55.283883716318144,LITECOIN,LTC
4,2019-03-05,49.51277213951262,2.912495672466851,101.68702408813708,49.51277213951262,49.51277213951262,5.337037294776671,5.337037294776671,5.337037294776671,2.5086471943841295,2.5086471943841295,2.5086471943841295,0.029831362101049506,0.029831362101049506,0.029831362101049506,2.798558738291492,2.798558738291492,2.798558738291492,0.0,0.0,0.0,54.84980943428929,LITECOIN,LTC
5,2019-03-06,49.97343754472366,7.675386052786509,102.84353683722824,49.97343754472366,49.97343754472366,4.551423758251705,4.551423758251705,4.551423758251705,2.5086471943841295,2.5086471943841295,2.5086471943841295,0.26100484113607836,0.26100484113607836,0.26100484113607836,1.7817717227314969,1.7817717227314969,1.7817717227314969,0.0,0.0,0.0,54.52486130297537,LITECOIN,LTC
6,2019-03-07,50.43410294993469,3.2625183423886757,101.13360086524726,50.43410294993469,50.43410294993469,2.7885235312613976,2.7885235312613976,2.7885235312613976,2.5086471943841295,2.5086471943841295,2.5086471943841295,-0.5496515409683628,-0.5496515409683628,-0.5496515409683628,0.8295278778456311,0.8295278778456311,0.8295278778456311,0.0,0.0,0.0,53.22262648119609,LITECOIN,LTC
7,2019-03-08,50.89476835514573,6.377797054085022,106.46451054488165,50.89476835514573,50.89476835514573,2.3699892074893674,2.3699892074893674,2.3699892074893674,2.5086471943841295,2.5086471943841295,2.5086471943841295,-0.09526258925466073,-0.09526258925466073,-0.09526258925466073,-0.04339539764010118,-0.04339539764010118,-0.04339539764010118,0.0,0.0,0.0,53.2647575626351,LITECOIN,LTC
8,2019-03-09,51.35543376035676,7.81569631341762,103.4405874964137,51.35543376035676,51.35543376035676,2.006040151910744,2.006040151910744,2.006040151910744,2.5086471943841295,2.5086471943841295,2.5086471943841295,0.3214991650634018,0.3214991650634018,0.3214991650634018,-0.8241062075367874,-0.8241062075367874,-0.8241062075367874,0.0,0.0,0.0,53.361473912267506,LITECOIN,LTC
9,2019-03-10,51.8160991655678,2.1113838352044407,105.10195167019991,51.8160991655678,51.8160991655678,1.1797680113986186,1.1797680113986186,1.1797680113986186,2.5086471943841295,2.5086471943841295,2.5086471943841295,0.1729058174585893,0.1729058174585893,0.1729058174585893,-1.5017850004441002,-1.5017850004441002,-1.5017850004441002,0.0,0.0,0.0,52.99586717696642,LITECOIN,LTC
