Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,name,symbol,Adj Close
2019-06-06,7819.63330078125,7937.3408203125,7571.47119140625,7822.0234375,19474611077.0,0.0,0.0,BITCOIN,BTC,
2019-06-07,7826.9013671875,8126.1533203125,7788.37353515625,8043.951171875,19141423231.0,0.0,0.0,BITCOIN,BTC,
2019-06-08,8036.77490234375,8076.89111328125,7837.61083984375,7954.1279296875,16522722810.0,0.0,0.0,BITCOIN,BTC,
2019-06-09,7949.6748046875,7975.97412109375,7583.2197265625,7688.0771484375,16610726547.0,0.0,0.0,BITCOIN,BTC,
2019-06-10,7692.28466796875,8031.90966796875,7586.73095703125,8000.32958984375,18689275117.0,0.0,0.0,BITCOIN,BTC,
2019-06-11,8004.24365234375,8026.39404296875,7772.8037109375,7927.71435546875,17107279932.0,0.0,0.0,BITCOIN,BTC,
2019-06-12,7925.43408203125,8196.6484375,7862.35986328125,8145.857421875,19034432883.0,0.0,0.0,BITCOIN,BTC,
2019-06-13,8145.54541015625,8311.5673828125,8087.06103515625,8230.923828125,18669407147.0,0.0,0.0,BITCOIN,BTC,
2019-06-14,8230.8984375,8710.63671875,8183.39306640625,8693.8330078125,19831162906.0,0.0,0.0,BITCOIN,BTC,
2019-06-15,8689.74609375,8859.1279296875,8618.3955078125,8838.375,18371033226.0,0.0,0.0,BITCOIN,BTC,
2019-06-16,8841.4404296875,9335.8671875,8814.556640625,8994.48828125,23348550311.0,0.0,0.0,BITCOIN,BTC,
2019-06-17,8988.923828125,9416.4072265625,8988.923828125,9320.3525390625,15562951919.0,0.0,0.0,BITCOIN,BTC,
2019-06-18,9335.466796875,9348.3740234375,9004.9013671875,9081.7626953125,15848210536.0,0.0,0.0,BITCOIN,BTC,
2019-06-19,9078.7275390625,9299.62109375,9070.3955078125,9273.521484375,15546809946.0,0.0,0.0,BITCOIN,BTC,
2019-06-20,9273.060546875,9594.419921875,9232.484375,9527.16015625,17846823784.0,0.0,0.0,BITCOIN,BTC,
2019-06-21,9525.07421875,10144.556640625,9525.07421875,10144.556640625,20624008643.0,0.0,0.0,BITCOIN,BTC,
2019-06-22,10175.923828125,11157.345703125,10107.03515625,10701.69140625,29995204861.0,0.0,0.0,BITCOIN,BTC,
2019-06-23,10696.69140625,11246.14453125,10556.095703125,10855.37109375,20998326502.0,0.0,0.0,BITCOIN,BTC,
2019-06-24,10853.744140625,11065.896484375,10610.427734375,11011.1025390625,19271652365.0,0.0,0.0,BITCOIN,BTC,
2019-06-25,11007.2021484375,11790.9169921875,11007.2021484375,11790.9169921875,24879684533.0,0.0,0.0,BITCOIN,BTC,
2019-06-26,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,45105733173.0,0.0,0.0,BITCOIN,BTC,
2019-06-27,13017.125,13311.14453125,10491.8525390625,11182.806640625,39977475223.0,0.0,0.0,BITCOIN,BTC,
2019-06-28,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,35087757766.0,0.0,0.0,BITCOIN,BTC,
2019-06-29,12400.763671875,12400.91015625,11508.37890625,11959.37109375,29923961128.0,0.0,0.0,BITCOIN,BTC,
2019-06-30,11931.9912109375,12178.3837890625,10799.0087890625,10817.1552734375,27256473494.0,0.0,0.0,BITCOIN,BTC,
2019-07-01,10796.9306640625,11206.439453125,10089.314453125,10583.134765625,29378589324.0,0.0,0.0,BITCOIN,BTC,
2019-07-02,10588.68359375,10912.1884765625,9737.884765625,10801.677734375,31015895223.0,0.0,0.0,BITCOIN,BTC,
2019-07-03,10818.15625,11968.078125,10818.15625,11961.26953125,30796494294.0,0.0,0.0,BITCOIN,BTC,
2019-07-04,11972.71875,12006.0751953125,11166.5693359375,11215.4375,25920294033.0,0.0,0.0,BITCOIN,BTC,
2019-07-05,11203.1025390625,11395.6611328125,10874.96484375,10978.4599609375,23838480210.0,0.0,0.0,BITCOIN,BTC,
2019-07-06,10982.5439453125,11620.96484375,10982.5439453125,11208.55078125,21092024306.0,0.0,0.0,BITCOIN,BTC,
2019-07-07,11217.6162109375,11541.6201171875,11148.8046875,11450.8466796875,19369044277.0,0.0,0.0,BITCOIN,BTC,
2019-07-08,11446.5966796875,12345.8330078125,11393.3740234375,12285.9580078125,23482551458.0,0.0,0.0,BITCOIN,BTC,
2019-07-09,12284.326171875,12779.1318359375,12233.26171875,12573.8125,28167921523.0,0.0,0.0,BITCOIN,BTC,
2019-07-10,12571.537109375,13129.529296875,11710.978515625,12156.5126953125,33627574244.0,0.0,0.0,BITCOIN,BTC,
2019-07-11,12139.7138671875,12144.623046875,11158.9228515625,11358.662109375,28595327690.0,0.0,0.0,BITCOIN,BTC,
2019-07-12,11354.2998046875,11905.4873046875,11179.14453125,11815.986328125,23534692797.0,0.0,0.0,BITCOIN,BTC,
2019-07-13,11813.126953125,11841.95703125,10908.4794921875,11392.37890625,21042616384.0,0.0,0.0,BITCOIN,BTC,
2019-07-14,11381.0205078125,11451.2041015625,10234.576171875,10256.05859375,22486000001.0,0.0,0.0,BITCOIN,BTC,
2019-07-15,10257.8388671875,11052.7666015625,9992.0068359375,10895.08984375,25384047207.0,0.0,0.0,BITCOIN,BTC,
2019-07-16,10896.6533203125,10996.6328125,9448.1064453125,9477.6416015625,24151199070.0,0.0,0.0,BITCOIN,BTC,
2019-07-17,9471.2138671875,9963.134765625,9163.134765625,9693.802734375,24569921549.0,0.0,0.0,BITCOIN,BTC,
2019-07-18,9698.5029296875,10736.8427734375,9376.798828125,10666.482421875,25187024648.0,0.0,0.0,BITCOIN,BTC,
2019-07-19,10653.9560546875,10716.98046875,10229.62890625,10530.732421875,20727426310.0,0.0,0.0,BITCOIN,BTC,
2019-07-20,10525.8193359375,11048.662109375,10451.2763671875,10767.1396484375,20206615155.0,0.0,0.0,BITCOIN,BTC,
2019-07-21,10777.529296875,10841.8876953125,10389.599609375,10599.10546875,17130580467.0,0.0,0.0,BITCOIN,BTC,
2019-07-22,10596.9482421875,10651.791015625,10154.921875,10343.1064453125,16334414913.0,0.0,0.0,BITCOIN,BTC,
2019-07-23,10346.748046875,10346.748046875,9883.5947265625,9900.767578125,17851916995.0,0.0,0.0,BITCOIN,BTC,
2019-07-24,9887.73046875,9908.796875,9614.306640625,9811.92578125,17398734322.0,0.0,0.0,BITCOIN,BTC,
2019-07-25,9809.0966796875,10154.25390625,9773.95703125,9911.841796875,15821952090.0,0.0,0.0,BITCOIN,BTC,
2019-07-26,9913.126953125,9916.517578125,9717.982421875,9870.3037109375,14495714483.0,0.0,0.0,BITCOIN,BTC,
2019-07-27,9871.1650390625,10167.3203125,9411.521484375,9477.677734375,16817809536.0,0.0,0.0,BITCOIN,BTC,
2019-07-28,9491.626953125,9575.544921875,9252.296875,9552.8603515625,13738687093.0,0.0,0.0,BITCOIN,BTC,
2019-07-29,9548.1787109375,9681.6484375,9472.9482421875,9519.1455078125,13791445323.0,0.0,0.0,BITCOIN,BTC,
2019-07-30,9522.3291015625,9701.759765625,9437.3359375,9607.423828125,13829811132.0,0.0,0.0,BITCOIN,BTC,
2019-07-31,9604.05078125,10085.6279296875,9598.09765625,10085.6279296875,16631520648.0,0.0,0.0,BITCOIN,BTC,
2019-08-01,10077.4423828125,10446.919921875,9922.01953125,10399.6689453125,17165337858.0,0.0,0.0,BITCOIN,BTC,
2019-08-02,10402.04296875,10657.953125,10371.013671875,10518.1748046875,17489094082.0,0.0,0.0,BITCOIN,BTC,
2019-08-03,10519.2783203125,10946.78125,10503.5048828125,10821.7265625,15352685061.0,0.0,0.0,BITCOIN,BTC,
2019-08-04,10821.6328125,11009.20703125,10620.2783203125,10970.1845703125,16530894787.0,0.0,0.0,BITCOIN,BTC,
2019-08-05,10960.7353515625,11895.091796875,10960.7353515625,11805.6533203125,23875988832.0,0.0,0.0,BITCOIN,BTC,
2019-08-06,11811.544921875,12273.8212890625,11290.7314453125,11478.1689453125,23635107660.0,0.0,0.0,BITCOIN,BTC,
2019-08-07,11476.193359375,12036.990234375,11433.701171875,11941.96875,22194988641.0,0.0,0.0,BITCOIN,BTC,
2019-08-08,11954.0400390625,11979.419921875,11556.16796875,11966.4072265625,19481591730.0,0.0,0.0,BITCOIN,BTC,
2019-08-09,11953.4697265625,11970.4580078125,11709.7451171875,11862.9365234375,18339989960.0,0.0,0.0,BITCOIN,BTC,
2019-08-10,11861.556640625,11915.6552734375,11323.8984375,11354.0244140625,18125355447.0,0.0,0.0,BITCOIN,BTC,
2019-08-11,11349.740234375,11523.5791015625,11248.294921875,11523.5791015625,15774371518.0,0.0,0.0,BITCOIN,BTC,
2019-08-12,11528.189453125,11528.189453125,11320.951171875,11382.6162109375,13647198229.0,0.0,0.0,BITCOIN,BTC,
2019-08-13,11385.052734375,11420.0498046875,10830.3271484375,10895.830078125,16681503537.0,0.0,0.0,BITCOIN,BTC,
2019-08-14,10889.4873046875,10889.556640625,10028.1357421875,10051.7041015625,19990838300.0,0.0,0.0,BITCOIN,BTC,
2019-08-15,10038.421875,10437.4111328125,9675.31640625,10311.5458984375,22899115082.0,0.0,0.0,BITCOIN,BTC,
2019-08-16,10319.419921875,10524.349609375,9855.478515625,10374.3388671875,20228207096.0,0.0,0.0,BITCOIN,BTC,
2019-08-17,10358.72265625,10452.625,10086.6982421875,10231.744140625,13778035685.0,0.0,0.0,BITCOIN,BTC,
2019-08-18,10233.005859375,10487.0703125,10119.0947265625,10345.810546875,12999813869.0,0.0,0.0,BITCOIN,BTC,
2019-08-19,10350.283203125,10916.0537109375,10313.2041015625,10916.0537109375,16038264603.0,0.0,0.0,BITCOIN,BTC,
2019-08-20,10916.3466796875,10947.0419921875,10618.9609375,10763.232421875,15053082175.0,0.0,0.0,BITCOIN,BTC,
2019-08-21,10764.572265625,10798.7294921875,9962.7216796875,10138.0498046875,19473084768.0,0.0,0.0,BITCOIN,BTC,
2019-08-22,10142.521484375,10232.99609375,9831.462890625,10131.0556640625,17097508856.0,0.0,0.0,BITCOIN,BTC,
2019-08-23,10136.3095703125,10442.443359375,10078.1923828125,10407.96484375,15627023886.0,0.0,0.0,BITCOIN,BTC,
2019-08-24,10407.64453125,10418.0205078125,9982.296875,10159.9609375,15451030650.0,0.0,0.0,BITCOIN,BTC,
2019-08-25,10160.7373046875,10304.6220703125,10008.7890625,10138.517578125,14153856610.0,0.0,0.0,BITCOIN,BTC,
2019-08-26,10126.2998046875,10512.328125,10126.2998046875,10370.8203125,18438654080.0,0.0,0.0,BITCOIN,BTC,
2019-08-27,10372.826171875,10381.328125,10087.30078125,10185.5,14762609503.0,0.0,0.0,BITCOIN,BTC,
2019-08-28,10203.4267578125,10279.3662109375,9716.65625,9754.4228515625,17603790323.0,0.0,0.0,BITCOIN,BTC,
2019-08-29,9756.7861328125,9756.7861328125,9421.6298828125,9510.2001953125,17045878501.0,0.0,0.0,BITCOIN,BTC,
2019-08-30,9514.8447265625,9656.1240234375,9428.302734375,9598.173828125,13595263986.0,0.0,0.0,BITCOIN,BTC,
2019-08-31,9597.5390625,9673.220703125,9531.7998046875,9630.6640625,11454806419.0,0.0,0.0,BITCOIN,BTC,
2019-09-01,9630.5927734375,9796.755859375,9582.9443359375,9757.970703125,11445355859.0,0.0,0.0,BITCOIN,BTC,
2019-09-02,9757.4736328125,10396.591796875,9730.650390625,10346.7607421875,17248102294.0,0.0,0.0,BITCOIN,BTC,
2019-09-03,10345.7255859375,10736.1044921875,10308.5478515625,10623.5400390625,19384917989.0,0.0,0.0,BITCOIN,BTC,
2019-09-04,10621.1806640625,10762.64453125,10434.7099609375,10594.4931640625,16742664769.0,0.0,0.0,BITCOIN,BTC,
2019-09-05,10588.18359375,10627.26953125,10516.41796875,10575.533203125,14551239508.0,0.0,0.0,BITCOIN,BTC,
2019-09-06,10578.1982421875,10898.76171875,10292.2998046875,10353.302734375,19536574783.0,0.0,0.0,BITCOIN,BTC,
2019-09-07,10353.931640625,10558.673828125,10348.9189453125,10517.2548828125,15307366476.0,0.0,0.0,BITCOIN,BTC,
2019-09-08,10518.1142578125,10595.6376953125,10409.0908203125,10441.2763671875,13670567493.0,0.0,0.0,BITCOIN,BTC,
2019-09-09,10443.228515625,10450.3115234375,10144.9296875,10334.974609375,17595943368.0,0.0,0.0,BITCOIN,BTC,
2019-09-10,10336.408203125,10394.353515625,10020.5732421875,10115.9755859375,14906809639.0,0.0,0.0,BITCOIN,BTC,
2019-09-11,10123.03515625,10215.9482421875,9980.7763671875,10178.3720703125,15428063426.0,0.0,0.0,BITCOIN,BTC,
2019-09-12,10176.8193359375,10442.25390625,10099.2421875,10410.126953125,15323563925.0,0.0,0.0,BITCOIN,BTC,
2019-09-13,10415.3623046875,10441.4892578125,10226.5966796875,10360.546875,14109864675.0,0.0,0.0,BITCOIN,BTC,
2019-09-14,10345.4033203125,10422.1337890625,10291.6943359375,10358.048828125,13468713124.0,0.0,0.0,BITCOIN,BTC,
2019-09-15,10356.4658203125,10387.03515625,10313.0927734375,10347.712890625,12043433567.0,0.0,0.0,BITCOIN,BTC,
2019-09-16,10347.22265625,10386.8671875,10189.744140625,10276.7939453125,15160167779.0,0.0,0.0,BITCOIN,BTC,
2019-09-17,10281.513671875,10296.771484375,10199.7392578125,10241.2724609375,15304603363.0,0.0,0.0,BITCOIN,BTC,
2019-09-18,10247.7958984375,10275.9287109375,10191.4697265625,10198.248046875,16169268880.0,0.0,0.0,BITCOIN,BTC,
2019-09-19,10200.49609375,10295.6689453125,9851.6923828125,10266.4150390625,19937691247.0,0.0,0.0,BITCOIN,BTC,
2019-09-20,10266.318359375,10285.8720703125,10132.1865234375,10181.6416015625,14734189639.0,0.0,0.0,BITCOIN,BTC,
2019-09-21,10183.6484375,10188.09765625,10000.7080078125,10019.716796875,13425266806.0,0.0,0.0,BITCOIN,BTC,
2019-09-22,10024.115234375,10074.4443359375,9922.533203125,10070.392578125,13199651698.0,0.0,0.0,BITCOIN,BTC,
2019-09-23,10067.962890625,10074.23828125,9727.1435546875,9729.32421875,15144925408.0,0.0,0.0,BITCOIN,BTC,
2019-09-24,9729.3212890625,9804.3173828125,8370.8017578125,8620.56640625,25002886689.0,0.0,0.0,BITCOIN,BTC,
2019-09-25,8603.4287109375,8744.828125,8325.396484375,8486.9931640625,21744728353.0,0.0,0.0,BITCOIN,BTC,
2019-09-26,8487.669921875,8515.685546875,7895.62939453125,8118.9677734375,19258205289.0,0.0,0.0,BITCOIN,BTC,
2019-09-27,8113.10107421875,8271.5205078125,7965.9228515625,8251.845703125,16408941156.0,0.0,0.0,BITCOIN,BTC,
2019-09-28,8251.2734375,8285.6171875,8125.431640625,8245.9150390625,14141152736.0,0.0,0.0,BITCOIN,BTC,
2019-09-29,8246.037109375,8261.70703125,7990.4970703125,8104.185546875,13034629109.0,0.0,0.0,BITCOIN,BTC,
2019-09-30,8104.2265625,8314.2314453125,7830.7587890625,8293.8681640625,17115474183.0,0.0,0.0,BITCOIN,BTC,
2019-10-01,8299.720703125,8497.6923828125,8232.6796875,8343.2763671875,15305343413.0,0.0,0.0,BITCOIN,BTC,
2019-10-02,8344.212890625,8393.0419921875,8227.6953125,8393.0419921875,13125712443.0,0.0,0.0,BITCOIN,BTC,
