,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,name,Ticker
0,2019-03-01,53.19168700714741,-0.8382259178030275,110.2134270271117,53.19168700714741,53.19168700714741,3.013494959669933,3.013494959669933,3.013494959669933,4.2040116022880865,4.2040116022880865,4.2040116022880865,-0.03266794405855666,-0.03266794405855666,-0.03266794405855666,-1.1578486985595973,-1.1578486985595973,-1.1578486985595973,0.0,0.0,0.0,56.20518196681734,ZCASH,ZEC
1,2019-03-02,53.22550843525917,-1.0085443990448646,108.16098229303982,53.22550843525917,53.22550843525917,2.543402187747207,2.543402187747207,2.543402187747207,4.2040116022880865,4.2040116022880865,4.2040116022880865,0.39470350220776074,0.39470350220776074,0.39470350220776074,-2.0553129167486404,-2.0553129167486404,-2.0553129167486404,0.0,0.0,0.0,55.76891062300638,ZCASH,ZEC
2,2019-03-03,53.25932986337094,3.9100392357758786,107.09104183507937,53.25932986337094,53.25932986337094,1.7388669537533432,1.7388669537533432,1.7388669537533432,4.2040116022880865,4.2040116022880865,4.2040116022880865,0.4860030253605358,0.4860030253605358,0.4860030253605358,-2.9511476738952793,-2.9511476738952793,-2.9511476738952793,0.0,0.0,0.0,54.99819681712428,ZCASH,ZEC
3,2019-03-04,53.2931512914827,-0.17366273472774,107.37704451914284,53.2931512914827,53.2931512914827,0.18492594135153836,0.18492594135153836,0.18492594135153836,4.2040116022880865,4.2040116022880865,4.2040116022880865,-0.19389229986235426,-0.19389229986235426,-0.19389229986235426,-3.825193361074194,-3.825193361074194,-3.825193361074194,0.0,0.0,0.0,53.47807723283424,ZCASH,ZEC
4,2019-03-05,53.32697271959446,0.48563946963150284,104.92640900602429,53.32697271959446,53.32697271959446,-1.0774975809091247,-1.0774975809091247,-1.0774975809091247,4.2040116022880865,4.2040116022880865,4.2040116022880865,-0.6233220406720131,-0.6233220406720131,-0.6233220406720131,-4.658187142525199,-4.658187142525199,-4.658187142525199,0.0,0.0,0.0,52.249475138685334,ZCASH,ZEC
5,2019-03-06,53.36079414770622,-2.8025143529518037,104.35265113684585,53.36079414770622,53.36079414770622,-1.2608381737191408,-1.2608381737191408,-1.2608381737191408,4.2040116022880865,4.2040116022880865,4.2040116022880865,-0.03272941172766301,-0.03272941172766301,-0.03272941172766301,-5.432120364279565,-5.432120364279565,-5.432120364279565,0.0,0.0,0.0,52.09995597398708,ZCASH,ZEC
6,2019-03-07,53.39461557581799,1.439566337764857,104.87485525993958,53.39461557581799,53.39461557581799,-1.924638775516144,-1.924638775516144,-1.924638775516144,4.2040116022880865,4.2040116022880865,4.2040116022880865,0.0019051687506427882,0.0019051687506427882,0.0019051687506427882,-6.130555546554876,-6.130555546554876,-6.130555546554876,0.0,0.0,0.0,51.46997680030184,ZCASH,ZEC
7,2019-03-08,53.42843700392975,-5.8523295445301144,106.16233341259746,53.42843700392975,53.42843700392975,-2.5675530847330927,-2.5675530847330927,-2.5675530847330927,4.2040116022880865,4.2040116022880865,4.2040116022880865,-0.03266794405890359,-0.03266794405890359,-0.03266794405890359,-6.738896742962276,-6.738896742962276,-6.738896742962276,0.0,0.0,0.0,50.86088391919666,ZCASH,ZEC
8,2019-03-09,53.462258432041516,-6.378553760203889,102.44789871268692,53.462258432041516,53.462258432041516,-2.6458932715417967,-2.6458932715417967,-2.6458932715417967,4.2040116022880865,4.2040116022880865,4.2040116022880865,0.3947035022078328,0.3947035022078328,0.3947035022078328,-7.244608376037718,-7.244608376037718,-7.244608376037718,0.0,0.0,0.0,50.81636516049972,ZCASH,ZEC
9,2019-03-10,53.49607986015328,-2.6584848832533607,102.76476883245282,53.49607986015328,53.49607986015328,-2.9473644458388253,-2.9473644458388253,-2.9473644458388253,4.2040116022880865,4.2040116022880865,4.2040116022880865,0.4860030253606353,0.4860030253606353,0.4860030253606353,-7.637379073487548,-7.637379073487548,-7.637379073487548,0.0,0.0,0.0,50.54871541431446,ZCASH,ZEC
10,2019-03-11,53.52990128826504,-0.5820939537152628,104.70684099346995,53.52990128826504,53.52990128826504,-3.8991091916760494,-3.8991091916760494,-3.8991091916760494,4.2040116022880865,4.2040116022880865,4.2040116022880865,-0.19389229986126946,-0.19389229986126946,-0.19389229986126946,-7.9092284941028685,-7.9092284941028685,-7.9092284941028685,0.0,0.0,0.0,49.63079209658899,ZCASH,ZEC
11,2019-03-12,53.5637227163768,-5.051196994758564,99.749820074367,53.5637227163768,53.5637227163768,-4.473867046503388,-4.473867046503388,-4.473867046503388,4.2040116022880865,4.2040116022880865,4.2040116022880865,-0.6233220406717979,-0.6233220406717979,-0.6233220406717979,-8.054556608119679,-8.054556608119679,-8.054556608119679,0.0,0.0,0.0,49.089855669873415,ZCASH,ZEC
12,2019-03-13,53.597544144488566,-2.5122927943524482,102.82511930083507,53.597544144488566,53.597544144488566,-3.8988541549972187,-3.8988541549972187,-3.8988541549972187,4.2040116022880865,4.2040116022880865,4.2040116022880865,-0.032729411727344566,-0.032729411727344566,-0.032729411727344566,-8.07013634555796,-8.07013634555796,-8.07013634555796,0.0,0.0,0.0,49.69868998949135,ZCASH,ZEC
