,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,name,Ticker
0,2019-03-01,0.06613502963143417,-0.28617597694136393,0.49832809361806,0.06613502963143417,0.06613502963143417,0.027314298197747104,0.027314298197747104,0.027314298197747104,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.00022017684359268335,0.00022017684359268335,0.00022017684359268335,-0.06613585637711002,-0.06613585637711002,-0.06613585637711002,0.0,0.0,0.0,0.09344932782918128,CARDONA,ADA
1,2019-03-02,0.06500822628296594,-0.2899594450454455,0.4793763768712214,0.06500822628296594,0.06500822628296594,0.03347526237714448,0.03347526237714448,0.03347526237714448,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0025931674771822654,0.0025931674771822654,0.0025931674771822654,-0.06234788283130222,-0.06234788283130222,-0.06234788283130222,0.0,0.0,0.0,0.09848348866011042,CARDONA,ADA
2,2019-03-03,0.06388142293449772,-0.27144609087086685,0.4835314754547512,0.06388142293449772,0.06388142293449772,0.03775050500675336,0.03775050500675336,0.03775050500675336,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0036107812068061,0.0036107812068061,0.0036107812068061,-0.05909025393131719,-0.05909025393131719,-0.05909025393131719,0.0,0.0,0.0,0.10163192794125109,CARDONA,ADA
3,2019-03-04,0.0627546195860295,-0.27454211768406395,0.49006400613713536,0.0627546195860295,0.0627546195860295,0.03402770092516537,0.03402770092516537,0.03402770092516537,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.0028633654418892423,-0.0028633654418892423,-0.0028633654418892423,-0.056338911364209834,-0.056338911364209834,-0.056338911364209834,0.0,0.0,0.0,0.09678232051119487,CARDONA,ADA
4,2019-03-05,0.06162781623756128,-0.3138502263943918,0.49902043106742455,0.06162781623756128,0.06162781623756128,0.03341709747532922,0.03341709747532922,0.03341709747532922,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.005751271959210217,-0.005751271959210217,-0.005751271959210217,-0.05406160829672502,-0.05406160829672502,-0.05406160829672502,0.0,0.0,0.0,0.0950449137128905,CARDONA,ADA
5,2019-03-06,0.060501012889093056,-0.2576395361911697,0.4664532684171777,0.060501012889093056,0.060501012889093056,0.041253494163023444,0.041253494163023444,0.041253494163023444,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.00024244612547930233,0.00024244612547930233,0.00024244612547930233,-0.052218929693720315,-0.052218929693720315,-0.052218929693720315,0.0,0.0,0.0,0.1017545070521165,CARDONA,ADA
6,2019-03-07,0.05937420954062483,-0.25576519863873937,0.480639334184247,0.05937420954062483,0.05937420954062483,0.044412557334097214,0.044412557334097214,0.044412557334097214,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0019480657480180658,0.0019480657480180658,0.0019480657480180658,-0.05076548614518533,-0.05076548614518533,-0.05076548614518533,0.0,0.0,0.0,0.10378676687472205,CARDONA,ADA
7,2019-03-08,0.05824740619215661,-0.2723327636584473,0.4779361416712765,0.05824740619215661,0.05824740619215661,0.04379890412800091,0.04379890412800091,0.04379890412800091,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0002201768435912896,0.0002201768435912896,0.0002201768435912896,-0.04965125044685483,-0.04965125044685483,-0.04965125044685483,0.0,0.0,0.0,0.10204631032015751,CARDONA,ADA
8,2019-03-09,0.05712060284368839,-0.26583377406808567,0.457456622188785,0.05712060284368839,0.05712060284368839,0.047000143360644855,0.047000143360644855,0.047000143360644855,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.002593167477184215,0.002593167477184215,0.002593167477184215,-0.04882300184780381,-0.04882300184780381,-0.04882300184780381,0.0,0.0,0.0,0.10412074620433324,CARDONA,ADA
9,2019-03-10,0.055993799495220174,-0.2932505974124671,0.5027423362546745,0.055993799495220174,0.055993799495220174,0.048614919461342526,0.048614919461342526,0.048614919461342526,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0036107812068089783,0.0036107812068089783,0.0036107812068089783,-0.048225839476730904,-0.048225839476730904,-0.048225839476730904,0.0,0.0,0.0,0.10460871895656271,CARDONA,ADA
10,2019-03-11,0.05486699614675194,-0.2585855349349357,0.48460769947713167,0.05486699614675194,0.05486699614675194,0.04256188819379198,0.04256188819379198,0.04256188819379198,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.0028633654418797933,-0.0028633654418797933,-0.0028633654418797933,-0.04780472409559267,-0.04780472409559267,-0.04780472409559267,0.0,0.0,0.0,0.09742888434054392,CARDONA,ADA
11,2019-03-12,0.05374019279828372,-0.2835228222640572,0.4888589190542765,0.05374019279828372,0.05374019279828372,0.03997269968026315,0.03997269968026315,0.03997269968026315,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.005751271959207607,-0.005751271959207607,-0.005751271959207607,-0.0475060060917937,-0.0475060060917937,-0.0475060060917937,0.0,0.0,0.0,0.09371289247854687,CARDONA,ADA
12,2019-03-13,0.0526133894498155,-0.27323475033029077,0.4778929915358549,0.0526133894498155,0.0526133894498155,0.046193526299687794,0.046193526299687794,0.046193526299687794,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.00024244612548358061,0.00024244612548358061,0.00024244612548358061,-0.047278897557060245,-0.047278897557060245,-0.047278897557060245,0.0,0.0,0.0,0.09880691574950329,CARDONA,ADA
13,2019-03-14,0.051486586101347286,-0.2836268118678173,0.472167187926935,0.051486586101347286,0.051486586101347286,0.048101196047207175,0.048101196047207175,0.048101196047207175,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.001948065748016487,0.001948065748016487,0.001948065748016487,-0.04707684743207377,-0.04707684743207377,-0.04707684743207377,0.0,0.0,0.0,0.09958778214855446,CARDONA,ADA
14,2019-03-15,0.050359782752879056,-0.277654637027895,0.4660732495816161,0.050359782752879056,0.050359782752879056,0.04659137357257431,0.04659137357257431,0.04659137357257431,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.00022017684359300078,0.00022017684359300078,0.00022017684359300078,-0.04685878100228315,-0.04685878100228315,-0.04685878100228315,0.0,0.0,0.0,0.09695115632545337,CARDONA,ADA
15,2019-03-16,0.049232979404410834,-0.27806321022765124,0.45627071614183073,0.049232979404410834,0.049232979404410834,0.04923297674460739,0.04923297674460739,0.04923297674460739,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.002593167477179368,0.002593167477179368,0.002593167477179368,-0.04659016846383643,-0.04659016846383643,-0.04659016846383643,0.0,0.0,0.0,0.09846595614901822,CARDONA,ADA
16,2019-03-17,0.04810617605594261,-0.2785672800655732,0.45073638992420817,0.04810617605594261,0.04810617605594261,0.05059686718820993,0.05059686718820993,0.05059686718820993,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0036107812068074336,0.0036107812068074336,0.0036107812068074336,-0.046243891749861966,-0.046243891749861966,-0.046243891749861966,0.0,0.0,0.0,0.09870304324415255,CARDONA,ADA
17,2019-03-18,0.04697937270747438,-0.279279195245221,0.4587982128624171,0.04697937270747438,0.04697937270747438,0.04456572808262143,0.04456572808262143,0.04456572808262143,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.002863365441885902,-0.002863365441885902,-0.002863365441885902,-0.04580088420675712,-0.04580088420675712,-0.04580088420675712,0.0,0.0,0.0,0.09154510079009581,CARDONA,ADA
18,2019-03-19,0.04585256935900617,-0.28349243069647073,0.4740000550536594,0.04585256935900617,0.04585256935900617,0.04222818188503228,0.04222818188503228,0.04222818188503228,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.005751271959206386,-0.005751271959206386,-0.005751271959206386,-0.04525052388702578,-0.04525052388702578,-0.04525052388702578,0.0,0.0,0.0,0.08808075124403844,CARDONA,ADA
19,2019-03-20,0.044725766010537946,-0.29503984887948875,0.4844968223803855,0.044725766010537946,0.044725766010537946,0.04888165583906829,0.04888165583906829,0.04888165583906829,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.00024244612548772923,0.00024244612548772923,0.00024244612548772923,-0.04459076801768389,-0.04459076801768389,-0.04459076801768389,0.0,0.0,0.0,0.09360742184960624,CARDONA,ADA
20,2019-03-21,0.043598962662069723,-0.27153807379517036,0.483949328461646,0.043598962662069723,0.043598962662069723,0.051350020060513236,0.051350020060513236,0.051350020060513236,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0019480657480191977,0.0019480657480191977,0.0019480657480191977,-0.043828023418770415,-0.043828023418770415,-0.043828023418770415,0.0,0.0,0.0,0.09494898272258295,CARDONA,ADA
21,2019-03-22,0.0424721593136015,-0.2671710059508798,0.47410378132292313,0.0424721593136015,0.0424721593136015,0.05047339948825004,0.05047339948825004,0.05047339948825004,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0002201768435925673,0.0002201768435925673,0.0002201768435925673,-0.04297675508660699,-0.04297675508660699,-0.04297675508660699,0.0,0.0,0.0,0.09294555880185154,CARDONA,ADA
22,2019-03-23,0.04134535596513328,-0.28933498550630604,0.46459529585458825,0.04134535596513328,0.04134535596513328,0.05376430259974878,0.05376430259974878,0.05376430259974878,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.002593167477182585,0.002593167477182585,0.002593167477182585,-0.04205884260869825,-0.04205884260869825,-0.04205884260869825,0.0,0.0,0.0,0.09510965856488206,CARDONA,ADA
23,2019-03-24,0.04021855261666506,-0.27441705435182673,0.4951960057115316,0.04021855261666506,0.04021855261666506,0.05573805760738881,0.05573805760738881,0.05573805760738881,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0036107812068045613,0.0036107812068045613,0.0036107812068045613,-0.0411027013306802,-0.0411027013306802,-0.0411027013306802,0.0,0.0,0.0,0.09595661022405387,CARDONA,ADA
24,2019-03-25,0.039091749268196835,-0.2890379041138939,0.47141422183129245,0.039091749268196835,0.039091749268196835,0.05022442024911115,0.05022442024911115,0.05022442024911115,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.002863365441889767,-0.002863365441889767,-0.002863365441889767,-0.040142192040263536,-0.040142192040263536,-0.040142192040263536,0.0,0.0,0.0,0.08931616951730798,CARDONA,ADA
25,2019-03-26,0.03796494591972861,-0.30067226549354703,0.4891449386731325,0.03796494591972861,0.03796494591972861,0.0482633566010828,0.0482633566010828,0.0482633566010828,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.005751271959209486,-0.005751271959209486,-0.005751271959209486,-0.039215349170972164,-0.039215349170972164,-0.039215349170972164,0.0,0.0,0.0,0.08622830252081141,CARDONA,ADA
26,2019-03-27,0.0368381425712604,-0.29060671189975,0.461692226487143,0.0368381425712604,0.0368381425712604,0.055109460881565465,0.055109460881565465,0.055109460881565465,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0002424461254804372,0.0002424461254804372,0.0002424461254804372,-0.038362962975179424,-0.038362962975179424,-0.038362962975179424,0.0,0.0,0.0,0.09194760345282586,CARDONA,ADA
27,2019-03-28,0.03571133922279217,-0.27250700584962323,0.4860264033104693,0.03571133922279217,0.03571133922279217,0.05755098786763551,0.05755098786763551,0.05755098786763551,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0019480657480176185,0.0019480657480176185,0.0019480657480176185,-0.03762705561164656,-0.03762705561164656,-0.03762705561164656,0.0,0.0,0.0,0.09326232709042767,CARDONA,ADA
28,2019-03-29,0.034584535874323946,-0.26929644608009684,0.49115636342702046,0.034584535874323946,0.034584535874323946,0.05640086007642583,0.05640086007642583,0.05640086007642583,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.00022017684359309348,0.00022017684359309348,0.00022017684359309348,-0.03704929449843171,-0.03704929449843171,-0.03704929449843171,0.0,0.0,0.0,0.09098539595074978,CARDONA,ADA
29,2019-03-30,0.033457732525855724,-0.28178091324589516,0.4581972795778566,0.033457732525855724,0.033457732525855724,0.05915375671289742,0.05915375671289742,0.05915375671289742,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0025931674771858034,0.0025931674771858034,0.0025931674771858034,-0.03666938849555284,-0.03666938849555284,-0.03666938849555284,0.0,0.0,0.0,0.09261148923875315,CARDONA,ADA
30,2019-03-31,0.0323309291773875,-0.3302597601148832,0.45729529828484244,0.0323309291773875,0.0323309291773875,0.060317245510645844,0.060317245510645844,0.060317245510645844,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0036107812068030157,0.0036107812068030157,0.0036107812068030157,-0.036523513427421626,-0.036523513427421626,-0.036523513427421626,0.0,0.0,0.0,0.09264817468803335,CARDONA,ADA
31,2019-04-01,0.031204125828919283,-0.24598096359491003,0.47625237904496037,0.031204125828919283,0.031204125828919283,0.05372379919095026,0.05372379919095026,0.05372379919095026,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.002863365441867003,-0.002863365441867003,-0.002863365441867003,-0.0366428130984472,-0.0366428130984472,-0.0366428130984472,0.0,0.0,0.0,0.08492792501986954,CARDONA,ADA
32,2019-04-02,0.030077322480451057,-0.31279880544048483,0.4718294969253505,0.030077322480451057,0.030077322480451057,0.05042668547591931,0.05042668547591931,0.05042668547591931,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.005751271959207571,-0.005751271959207571,-0.005751271959207571,-0.037052020296137564,-0.037052020296137564,-0.037052020296137564,0.0,0.0,0.0,0.08050400795637036,CARDONA,ADA
33,2019-04-03,0.028950519131982832,-0.2743423216124242,0.4647976606548916,0.028950519131982832,0.028950519131982832,0.05570418450611477,0.05570418450611477,0.05570418450611477,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.00024244612548458591,0.00024244612548458591,0.00024244612548458591,-0.03776823935063425,-0.03776823935063425,-0.03776823935063425,0.0,0.0,0.0,0.0846547036380976,CARDONA,ADA
34,2019-04-04,0.027823715783514613,-0.2898092298610597,0.4558911358780171,0.027823715783514613,0.027823715783514613,0.05637811577437406,0.05637811577437406,0.05637811577437406,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0019480657480165004,0.0019480657480165004,0.0019480657480165004,-0.03879992770490689,-0.03879992770490689,-0.03879992770490689,0.0,0.0,0.0,0.08420183155788867,CARDONA,ADA
35,2019-04-05,0.026696912435046388,-0.27393318082954354,0.43973758876891067,0.026696912435046388,0.026696912435046388,0.05330404582461202,0.05330404582461202,0.05330404582461202,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0002201768435916997,0.0002201768435916997,0.0002201768435916997,-0.04014610875024413,-0.04014610875024413,-0.04014610875024413,0.0,0.0,0.0,0.0800009582596584,CARDONA,ADA
36,2019-04-06,0.025570108212982577,-0.26455015008080285,0.44708347236732504,0.025570108212982577,0.025570108212982577,0.05402730316842622,0.05402730316842622,0.05402730316842622,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.002593167477179686,0.002593167477179686,0.002593167477179686,-0.04179584204001792,-0.04179584204001792,-0.04179584204001792,0.0,0.0,0.0,0.0795974113814088,CARDONA,ADA
37,2019-04-07,0.024443303990918767,-0.30951499701058643,0.4547534797817132,0.024443303990918767,0.024443303990918767,0.05311278886113155,0.05311278886113155,0.05311278886113155,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0036107812068058936,0.0036107812068058936,0.0036107812068058936,-0.043727970076938794,-0.043727970076938794,-0.043727970076938794,0.0,0.0,0.0,0.07755609285205031,CARDONA,ADA
38,2019-04-08,0.023316499768854953,-0.3227534293017082,0.4266324937733519,0.023316499768854953,0.023316499768854953,0.04445545892465839,0.04445545892465839,0.04445545892465839,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.002863365441873112,-0.002863365441873112,-0.002863365441873112,-0.045911153364732955,-0.045911153364732955,-0.045911153364732955,0.0,0.0,0.0,0.06777195869351334,CARDONA,ADA
39,2019-04-09,0.022189695546791142,-0.3079592462092114,0.41468980309861314,0.022189695546791142,0.022189695546791142,0.03917450823814422,0.03917450823814422,0.03917450823814422,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.005751271959205655,-0.005751271959205655,-0.005751271959205655,-0.04830419753391457,-0.04830419753391457,-0.04830419753391457,0.0,0.0,0.0,0.061364203784935366,CARDONA,ADA
40,2019-04-10,0.021062891324727325,-0.2961315285510269,0.44679305406227926,0.021062891324727325,0.021062891324727325,0.0426157555463896,0.0426157555463896,0.0426157555463896,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.00024244612548886407,0.00024244612548886407,0.00024244612548886407,-0.050856668310363715,-0.050856668310363715,-0.050856668310363715,0.0,0.0,0.0,0.06367864687111692,CARDONA,ADA
41,2019-04-11,0.019936087102663504,-0.33403252454082905,0.45565266706678803,0.019936087102663504,0.019936087102663504,0.041668261358983244,0.041668261358983244,0.041668261358983244,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0019480657480153822,0.0019480657480153822,0.0019480657480153822,-0.0535097821202966,-0.0535097821202966,-0.0535097821202966,0.0,0.0,0.0,0.06160434846164675,CARDONA,ADA
42,2019-04-12,0.01880928288059969,-0.30980646323220634,0.42793900608666197,0.01880928288059969,0.01880928288059969,0.037252602133928066,0.037252602133928066,0.037252602133928066,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.00022017684359281847,0.00022017684359281847,0.00022017684359281847,-0.056197552440929194,-0.056197552440929194,-0.056197552440929194,0.0,0.0,0.0,0.05606188501452776,CARDONA,ADA
43,2019-04-13,0.01768247865853588,-0.3138290132684548,0.42943269535400685,0.01768247865853588,0.01768247865853588,0.036974980383027316,0.036974980383027316,0.036974980383027316,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.0025931674771841728,0.0025931674771841728,0.0025931674771841728,-0.058848164825421316,-0.058848164825421316,-0.058848164825421316,0.0,0.0,0.0,0.054657459041563196,CARDONA,ADA
44,2019-04-14,0.01655567443647207,-0.3461826590514707,0.4452982975821708,0.01655567443647207,0.01655567443647207,0.03545521187808389,0.03545521187808389,0.03545521187808389,0.09322997773126446,0.09322997773126446,0.09322997773126446,0.003610781206804349,0.003610781206804349,0.003610781206804349,-0.06138554705998491,-0.06138554705998491,-0.06138554705998491,0.0,0.0,0.0,0.05201088631455596,CARDONA,ADA
45,2019-04-15,0.015428870214408258,-0.3316894782588363,0.4284684579352988,0.015428870214408258,0.015428870214408258,0.02663551695908955,0.02663551695908955,0.02663551695908955,0.09322997773126446,0.09322997773126446,0.09322997773126446,-0.0028633654418769782,-0.0028633654418769782,-0.0028633654418769782,-0.06373109533029793,-0.06373109533029793,-0.06373109533029793,0.0,0.0,0.0,0.04206438717349781,CARDONA,ADA
