,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,name,Ticker
0,2019-03-01,0.04199723541909053,-0.025273947489418032,0.06360595979957857,0.04199723541909053,0.04199723541909053,-0.02238720026284861,-0.02238720026284861,-0.02238720026284861,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,-0.0019214177260722825,-0.0019214177260722825,-0.0019214177260722825,0.01697655132600077,0.01697655132600077,0.01697655132600077,0.0,0.0,0.0,0.019610035156241917,AURORACOIN,AUR
1,2019-03-02,0.042231762436178176,-0.018254003960227284,0.0642359632544557,0.042231762436178176,0.042231762436178176,-0.019768911515566312,-0.019768911515566312,-0.019768911515566312,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,0.00032097708593891935,0.00032097708593891935,0.00032097708593891935,0.017352445261271873,0.017352445261271873,0.017352445261271873,0.0,0.0,0.0,0.022462850920611864,AURORACOIN,AUR
2,2019-03-03,0.04246628945326583,-0.019127364727302035,0.07076144655432756,0.04246628945326583,0.04246628945326583,-0.01927723498656782,-0.01927723498656782,-0.01927723498656782,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,0.0004885559176920675,0.0004885559176920675,0.0004885559176920675,0.01767654295851721,0.01767654295851721,0.01767654295851721,0.0,0.0,0.0,0.02318905446669801,AURORACOIN,AUR
3,2019-03-04,0.04270081647035348,-0.018618709538540015,0.06595561324562452,0.04270081647035348,0.04270081647035348,-0.019631389332162557,-0.019631389332162557,-0.019631389332162557,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,-0.00015879605880438584,-0.00015879605880438584,-0.00015879605880438584,0.01796974058941893,0.01796974058941893,0.01796974058941893,0.0,0.0,0.0,0.023069427138190924,AURORACOIN,AUR
4,2019-03-05,0.04293534348744113,-0.017173775581059106,0.06875856107355688,0.04293534348744113,0.04293534348744113,-0.018650157647747533,-0.018650157647747533,-0.018650157647747533,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,0.0005393807818901049,0.0005393807818901049,0.0005393807818901049,0.01825279543313946,0.01825279543313946,0.01825279543313946,0.0,0.0,0.0,0.024285185839693597,AURORACOIN,AUR
5,2019-03-06,0.043169870504528786,-0.021635043995251325,0.0708668003222763,0.043169870504528786,0.043169870504528786,-0.018277781081080965,-0.018277781081080965,-0.018277781081080965,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,0.0006188330063040797,0.0006188330063040797,0.0006188330063040797,0.01854571977539206,0.01854571977539206,0.01854571977539206,0.0,0.0,0.0,0.02489208942344782,AURORACOIN,AUR
6,2019-03-07,0.043404397521616435,-0.014403066955956292,0.06816923292524701,0.043404397521616435,0.043404397521616435,-0.0184626614948905,-0.0184626614948905,-0.0184626614948905,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,0.00011246699304314987,0.00011246699304314987,0.00011246699304314987,0.018867205374843456,0.018867205374843456,0.018867205374843456,0.0,0.0,0.0,0.024941736026725937,AURORACOIN,AUR
7,2019-03-08,0.04363892453870409,-0.01952776110291079,0.06685379453299474,0.04363892453870409,0.04363892453870409,-0.020129657351321873,-0.020129657351321873,-0.020129657351321873,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,-0.001921417726070782,-0.001921417726070782,-0.001921417726070782,0.01923409423752601,0.01923409423752601,0.01923409423752601,0.0,0.0,0.0,0.023509267187382218,AURORACOIN,AUR
8,2019-03-09,0.04387345155579173,-0.017193584220707422,0.06920015507358465,0.04387345155579173,0.04387345155579173,-0.017460446650851114,-0.017460446650851114,-0.017460446650851114,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,0.0003209770859420684,0.0003209770859420684,0.0003209770859420684,0.019660910125983918,0.019660910125983918,0.019660910125983918,0.0,0.0,0.0,0.02641300490494062,AURORACOIN,AUR
9,2019-03-10,0.04410797857287938,-0.012519782098504885,0.06933506796238176,0.04410797857287938,0.04410797857287938,-0.01679431442653364,-0.01679431442653364,-0.01679431442653364,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,0.0004885559176967847,0.0004885559176967847,0.0004885559176967847,0.02015946351854668,0.02015946351854668,0.02015946351854668,0.0,0.0,0.0,0.027313664146345742,AURORACOIN,AUR
10,2019-03-11,0.04434250558996704,-0.01496400966219608,0.06966565260655587,0.04434250558996704,0.04434250558996704,-0.016862589250398224,-0.016862589250398224,-0.016862589250398224,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,-0.00015879605880452036,-0.00015879605880452036,-0.00015879605880452036,0.020738540671183404,0.020738540671183404,0.020738540671183404,0.0,0.0,0.0,0.027479916339568814,AURORACOIN,AUR
11,2019-03-12,0.04457703260705469,-0.014770505474975142,0.07023618051001089,0.04457703260705469,0.04457703260705469,-0.015499268004683894,-0.015499268004683894,-0.015499268004683894,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,0.0005393807818884799,0.0005393807818884799,0.0005393807818884799,0.021403685076204725,0.021403685076204725,0.021403685076204725,0.0,0.0,0.0,0.02907776460237079,AURORACOIN,AUR
12,2019-03-13,0.044811559624142336,-0.011107861413289996,0.07368331316602242,0.044811559624142336,0.044811559624142336,-0.014666423833896339,-0.014666423833896339,-0.014666423833896339,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,0.0006188330063033724,0.0006188330063033724,0.0006188330063033724,0.022157077022577396,0.022157077022577396,0.022157077022577396,0.0,0.0,0.0,0.030145135790245997,AURORACOIN,AUR
13,2019-03-14,0.04504608664122999,-0.012615136974104697,0.07649134420055057,0.04504608664122999,0.04504608664122999,-0.014332352656912805,-0.014332352656912805,-0.014332352656912805,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,0.00011246699304121559,0.00011246699304121559,0.00011246699304121559,0.022997514212823082,0.022997514212823082,0.022997514212823082,0.0,0.0,0.0,0.030713733984317187,AURORACOIN,AUR
14,2019-03-15,0.04528061365831764,-0.011258130685718891,0.07529593663625629,0.04528061365831764,0.04528061365831764,-0.01544325803181588,-0.01544325803181588,-0.01544325803181588,-0.0374423338627771,-0.0374423338627771,-0.0374423338627771,-0.00192141772607271,-0.00192141772607271,-0.00192141772607271,0.023920493557033937,0.023920493557033937,0.023920493557033937,0.0,0.0,0.0,0.029837355626501763,AURORACOIN,AUR
